sha256,original,duplicate
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/037_Health_Bulletin_2013/table_0078.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/037_Health_Bulletin_2013/table_0079.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/037_Health_Bulletin_2013/table_0080.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/037_Health_Bulletin_2013/table_0092.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/037_Health_Bulletin_2013/table_0093.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/037_Health_Bulletin_2013/table_0094.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/037_Health_Bulletin_2013/table_0095.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/037_Health_Bulletin_2013/table_0096.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/037_Health_Bulletin_2013/table_0097.csv
141b13b84d9df733f76b9ef7d95c8e7c8470e0cf9052b96b534e4e2a72a1884b,cleaned_tables/036_Health_Bulletin_2014/table_0113.csv,cleaned_tables/037_Health_Bulletin_2013/table_0101.csv
4402faad29a9ef11a755c980e143cfcddecaf770caa4ef75fb8c6436d734112c,cleaned_tables/036_Health_Bulletin_2014/table_0114.csv,cleaned_tables/037_Health_Bulletin_2013/table_0102.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/037_Health_Bulletin_2013/table_0118.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/037_Health_Bulletin_2013/table_0119.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/037_Health_Bulletin_2013/table_0120.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/037_Health_Bulletin_2013/table_0121.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/037_Health_Bulletin_2013/table_0122.csv
5e7b20d1ba25905253d735fe14fee40af9e922298a204ebce72472484e4e0501,cleaned_tables/036_Health_Bulletin_2014/table_0134.csv,cleaned_tables/037_Health_Bulletin_2013/table_0123.csv
1481c78277674301ad52cd10914931dcbb43b8e1f4241e82d53e10478579bc1f,cleaned_tables/036_Health_Bulletin_2014/table_0136.csv,cleaned_tables/037_Health_Bulletin_2013/table_0125.csv
9a4bdc6f12c45b06dcf7202d39afa5ddf9aa7fb5e5460c27e3b6395843b08c54,cleaned_tables/036_Health_Bulletin_2014/table_0175.csv,cleaned_tables/037_Health_Bulletin_2013/table_0161.csv
21b65cdf245aefb285a5e86f26756321dc2d594c3e7446860859a2e1c6f5fe39,cleaned_tables/036_Health_Bulletin_2014/table_0180.csv,cleaned_tables/037_Health_Bulletin_2013/table_0166.csv
1975fd93f620439088c611762ed45847bc0f0992a6e07ed72312e51e09d68271,cleaned_tables/036_Health_Bulletin_2014/table_0188.csv,cleaned_tables/037_Health_Bulletin_2013/table_0174.csv
fff097eb63e0de8a73ea1cc1730bd239073d06e41299b072bc6f12739b076484,cleaned_tables/036_Health_Bulletin_2014/table_0189.csv,cleaned_tables/037_Health_Bulletin_2013/table_0175.csv
cc9aec6a3403260b743aa334f085997a9ea62ae30a92c2c7ad73b62352c67074,cleaned_tables/036_Health_Bulletin_2014/table_0194.csv,cleaned_tables/037_Health_Bulletin_2013/table_0180.csv
d175ec0e499a4d4a2431de9c620349314f0ee84802b78e72ec3594d214e37a62,cleaned_tables/036_Health_Bulletin_2014/table_0195.csv,cleaned_tables/037_Health_Bulletin_2013/table_0181.csv
d25555b1038d469d1473346c4bba81828a683651ece50e31b23fc7901451ef40,cleaned_tables/036_Health_Bulletin_2014/table_0200.csv,cleaned_tables/037_Health_Bulletin_2013/table_0185.csv
5e55d573ce863d6e853e5cd371e8f94a8b1851d42698addfea21e9224973d4da,cleaned_tables/036_Health_Bulletin_2014/table_0203.csv,cleaned_tables/037_Health_Bulletin_2013/table_0188.csv
01dd51e3ad2e127d56751fb22d7c27d049c2d3702496b128e10cb89ca45a715e,cleaned_tables/036_Health_Bulletin_2014/table_0205.csv,cleaned_tables/037_Health_Bulletin_2013/table_0190.csv
87128211aeadd7c73296ba2119505d29d33a960cf6fe6bd814589473199bd841,cleaned_tables/036_Health_Bulletin_2014/table_0206.csv,cleaned_tables/037_Health_Bulletin_2013/table_0191.csv
2d7a77dae2f2a96f09464406adda0146681549ca80a7965c173bd540dbfd452e,cleaned_tables/036_Health_Bulletin_2014/table_0207.csv,cleaned_tables/037_Health_Bulletin_2013/table_0192.csv
f949a8ead005399a3cf3aa5010adf87abf9cc4ef5686f688535a352342c63da3,cleaned_tables/036_Health_Bulletin_2014/table_0208.csv,cleaned_tables/037_Health_Bulletin_2013/table_0193.csv
94ee1d3babdc2e7a1bd8b8ed9397de2ee62726537ed9086fee424d96f421634b,cleaned_tables/036_Health_Bulletin_2014/table_0212.csv,cleaned_tables/037_Health_Bulletin_2013/table_0196.csv
8c837e52778a6c34f4d257e74eba882522f14d670da6993440db686904b9fadb,cleaned_tables/036_Health_Bulletin_2014/table_0217.csv,cleaned_tables/037_Health_Bulletin_2013/table_0201.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/039_Health_Bulletin_2011/table_0022.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/039_Health_Bulletin_2011/table_0027.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/039_Health_Bulletin_2011/table_0040.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/039_Health_Bulletin_2011/table_0041.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/039_Health_Bulletin_2011/table_0042.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/039_Health_Bulletin_2011/table_0043.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/039_Health_Bulletin_2011/table_0044.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/039_Health_Bulletin_2011/table_0045.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/039_Health_Bulletin_2011/table_0047.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/039_Health_Bulletin_2011/table_0048.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/039_Health_Bulletin_2011/table_0049.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/039_Health_Bulletin_2011/table_0057.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/041_Health_Bulletin_2009/table_0059.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/043_Health_Bulletin_2007/table_0071.csv
90ce5f83496253b60a2b954f245595ca0c761b0c44d57be31ffea9561c97cb56,cleaned_tables/044_EMP_for_Medical_Gas_System_SSKMCH_COVID-19/table_010.csv,cleaned_tables/059_Environmental_Management_Plan_Medical_Gas_System_Mugdha/table_007.csv
5f2278c4aa9ddd8437bd201226f9665ee0e4724d6d349593fcad189b7b5759f3,cleaned_tables/060_Environmental_Management_Plan_Medical_Gas_System_SSMCH/table_001.csv,cleaned_tables/062_Environmental_Management_Plan_PCR_Lab_DNCC/table_001.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/069_Covid-19_Health_Bulletin_2020/table_0001.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/069_Covid-19_Health_Bulletin_2020/table_0002.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/069_Covid-19_Health_Bulletin_2020/table_0003.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/069_Covid-19_Health_Bulletin_2020/table_0004.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/069_Covid-19_Health_Bulletin_2020/table_0005.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/069_Covid-19_Health_Bulletin_2020/table_0006.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/069_Covid-19_Health_Bulletin_2020/table_0007.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/074_Hospital_Cancer_Registry_Report_2014/table_005.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/074_Hospital_Cancer_Registry_Report_2014/table_024.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_021.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_048.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_051.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_054.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_055.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_056.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/082_MR_bulletin_2nd_quarter_2021_/table_001.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/082_MR_bulletin_2nd_quarter_2021_/table_002.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/082_MR_bulletin_2nd_quarter_2021_/table_003.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/082_MR_bulletin_2nd_quarter_2021_/table_004.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/082_MR_bulletin_2nd_quarter_2021_/table_005.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/082_MR_bulletin_2nd_quarter_2021_/table_006.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/082_MR_bulletin_2nd_quarter_2021_/table_007.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/082_MR_bulletin_2nd_quarter_2021_/table_008.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/083_MR_Bulletin_Volume_1/table_004.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/083_MR_Bulletin_Volume_1/table_005.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/083_MR_Bulletin_Volume_1/table_006.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/084_MR_Bulletin_Volume_2/table_004.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/084_MR_Bulletin_Volume_2/table_005.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/085_MR_Bulletin_Volume_3/table_004.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/091_Bangladesh_Health_Workforce_Strategy_2024/table_001.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/091_Bangladesh_Health_Workforce_Strategy_2024/table_002.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/091_Bangladesh_Health_Workforce_Strategy_2024/table_003.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/091_Bangladesh_Health_Workforce_Strategy_2024/table_004.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/091_Bangladesh_Health_Workforce_Strategy_2024/table_005.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/091_Bangladesh_Health_Workforce_Strategy_2024/table_006.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/091_Bangladesh_Health_Workforce_Strategy_2024/table_007.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/092__HRH_Data_Sheet_2023/table_001.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/092__HRH_Data_Sheet_2023/table_002.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_029.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_039.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_046.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_065.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_072.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_080.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_093.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_100.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_107.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_119.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_120.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/094_HRH_Data_Sheet_2022_of_HSD/table_001.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/094_HRH_Data_Sheet_2022_of_HSD/table_002.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/094_HRH_Data_Sheet_2022_of_HSD/table_003.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/094_HRH_Data_Sheet_2022_of_HSD/table_004.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/094_HRH_Data_Sheet_2022_of_HSD/table_005.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/110_Cancer_J_Bangladesh_Vol_2_No_1_January_2021/table_002.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/111_Cancer_J_Bangladesh_Vol_1_No_1_July_2020/table_001.csv
